time,sender_id,telephone_number_type,original_network_name,original_network_country,text,translation,language,url_shortener,named_entity,scam_type,lure_principles
"Today, 11:13 AM",phone number,LANDLINE,,IND,Out for pickup: Your Nike Sports Shoes is expected to be picked up <DATE_TIME> by our partner (Phone Number: <PHONE_NUMBER>; Pin: [redacted] if prompted). Please keep it ready in an unsealed packet. - Team Myntra.,,English,,myntra,delivery,"authority,distraction"
13:20,phone number,BAD_FORMAT,,,"[CORREOS]: Su paquete no se puede entregar, no se han cobrado <LOCATION> (1,79€). Puede pagar en este enlace: <URL>","[POST]: Your package cannot be delivered, the customs fees (1.79€) have not been paid. You can pay at this link: <URL>",Spanish,,Correos,delivery,"authority,distraction,time/urgency"
Today 9:21 AM,,,,,"<URL> : We found a suspicious transaction, for security reasons we have disabled your account. please secure and verify your payment method to reactivate your account, click and follow the instructions from the following link:",,English,,Amazon,delivery,"authority,distraction"
"Monday, 08 August 2022",,,,,You've missed the delivery <DATE_TIME>. Find where to get it <DATE_TIME>: <URL>,,English,,,delivery,time/urgency
,phone number,MOBILE,Vodafone,ESP,"SERVICIO CORREOS,
Su paquete no se ha podido <NAMED_ENTITY> no se han pagado <LOCATION> (1,79€) puede pagar en el siguiente enlace :<URL>","CORREOS SERVICE,
Your package could not be delivered because customs fees (1.79 €) have not been paid, you can pay at the following link: <URL>",Spanish,,Correos,delivery,"authority,distraction,time/urgency"
04/07/2022 13:03,phone number,BAD_FORMAT,,,<NAMED_ENTITY> a été envoyé.Veuillez le vérifier et le recevoir.,Your package has been sent. Please check and receive it.,French,,,delivery,time/urgency
14:10,phone number,MOBILE,O2 (UK),GBR,"Evri: Your parcel has a £1.45 shipping fee, to pay this now visit: <URL>. Failure will result in your parcel being returned to sender.",,English,,evri,delivery,"distraction,need and greed,time/urgency"
,,,,,"SERVICIO CORREOS
Estimado cliente:
Su paquete esta listo para la entrega confirme el pago de aduanas de (1,79€) en el siguiente enlace:
[URL maliciosa]","CORREOS SERVICE
Dear customer:
Your package is ready for delivery confirm the customs payment of (1.79 €) at the following link:
[Malicious URL]",Spanish,,Correos,delivery,"authority,time/urgency"
20:31,phone number,MOBILE,Bouygues,FRA,ELTA : H αποστολή σας είναι έτοιμη για παράδοση,ELTA: Your shipment is ready for delivery,Greek,,elta,delivery,time/urgency
19:06,phone number,BAD_FORMAT,,,AN POST: Item AY836574839RE is due for delivery in <DATE_TIME> with a fee of 1.99 (EUR). To pay this visit <URL>,,English,,an post,delivery,"authority,need and greed,time/urgency"
18:40,phone number,MOBILE,Vodafone,ESP,"[CORREOS]:Estimado cliente,
Su paquete esta listo para la entrega confirme
el pago de aduanas de(1,79 €)
en el siguiente enlace:","[POST OFFICE]:Dear customer,
Your package is ready for delivery, confirm
the customs payment of (1.79 €)
in the following link:",Spanish,,Correos,delivery,"authority,time/urgency"
"Mittwoch, 17:44",,,,,<NAMED_ENTITY> ist bestätigt. Aktueller Status der Sendung:,Thank you very much! Your appointment is confirmed. Current status of the shipment:,German,,,delivery,"authority,time/urgency"
16:47,,,,,"[CORREOS]:Estimado cliente,
Su paquete esta listo para la entrega confirme el pago de aduanas de(1,79 €) en el siguiente enlace: <URL>","[POST]:Dear customer,
Your package is ready for delivery confirm the payment of customs of(1.79 €) at the following link: <URL>",Spanish,,Correos,delivery,"authority,time/urgency"
Today 21:10,,,,,Retrieve your post: <URL> (CustomsFees),,English,,customsfees,delivery,"authority,time/urgency"
12:10,phone number,BAD_FORMAT,,,<NAMED_ENTITY> w sprawie przesyłki o numerze nadanej przez grupę OLX w paczkomacie w ... <NAMED_ENTITY> ... adresowanej do <LOCATION> weryfikacji zwracam się z <NAMED_ENTITY> przesyłki. Z góry dziękuję <NAMED_ENTITY>,"<DATE_TIME>, I am contacting you regarding the shipment number issued by the OLX group in a parcel locker at ... street ... addressed to you. To verify, I ask you to provide the contents of the shipment. Thank you in advance, Best regards, InPost",Polish,,olx,delivery,"authority,distraction"
"sábado, 26 de noviembre, 9:17",phone number,MOBILE,Vodafone,ESP,"[CORREOS] Estimado, cliente su paquete ha sido retenido por aduanas. Para el envio pague las tasas de (2,64€) accediendo <NAMED_ENTITY>:",[MAIL] Dear customer your package has been detained by customs. For shipping pay the fees of (2.64 €) by accessing the link:,Spanish,,Correos,delivery,"authority,distraction,time/urgency"
Yesterday 17:23,phone number,MOBILE,O2 (UK),GBR,<NAMED_ENTITY> attempted to deliver <DATE_TIME> your parcel but no one answered. Reschedule & track parcel at: <LOCATION>,,English,,post office,delivery,"authority,distraction,time/urgency"
"martes 8:30 a.m., hoy 9:32 a.m.",,,,,"MENSAJE DE LA OFICINA DE CORREOS: <NAMED_ENTITY>. Solucione el problema aqui: <URL>
Recordatorio -Su paquete (AMAZ40388) sigue con nosotros. <NAMED_ENTITY> siga las instrucciones aqui: <URL>","POST OFFICE MESSAGE: Your order is kept at the import center. Solve the problem here: <URL>
Reminder -Your package (AMAZ40388) is still with us. See details and follow the instructions here: <URL>",Spanish,,post office,delivery,"authority,time/urgency"
14:49,phone number,BAD_FORMAT,,,<LOCATION> paczka została wstrzymana <NRP> tytułu niedopłaty 3.99 PLN. Przepraszamy za utrudnienia. Prosimy uregulować należność: <URL>,Your package has been held due to underpayment of 3.99 PLN. We apologize for the inconvenience. Please settle the due: <URL>,Polish,tinyurl.com,,delivery,"distraction,time/urgency"
Today 10:13,phone number,BAD_FORMAT,,,MESSAGE FROM Post Office South Africa: An international delivery is at your local storage. Click here for more info,,English,,post office south africa,delivery,"authority,time/urgency"
29 May 2021 08:19,,,,,Post Office: Your parcel has been redirected to your local Post Office branch due to an unpaid shipping fee. To reschedule a delivery please visit:,,English,,post office,delivery,"authority,time/urgency"
5:56 pm,phone number,BAD_FORMAT,,,CROCS: a price error was made on our website regarding your previous order with us delivered to. Reply YES to get your link and deposit your money via interac.,,English,,crocs,delivery,"authority,distraction,time/urgency"
2:58 PM,,,,,Pickup Completed: MamyPoko XXL44X2 - XXL with tracking ID FMPR0270113469 from <URL> was picked up by an EKART wishmaster named <NAMED_ENTITY> <DATE_TIME>. Click to give feedback: <URL>,,English,," ekart,flipkart",delivery,"authority,distraction"
14/07/2022 19:50,,,,,NOS GUSTARÍA INFORMARLE DE QUE SU PAQUETE HA SIDO BLOQUEADO DEBIDO <NAMED_ENTITY>. PAGAR Y RECIBIR SU ENVÍO,WE WOULD LIKE TO INFORM YOU THAT YOUR PACKAGE HAS BEEN BLOCKED DUE TO NON-PAYMENT OF ADDITIONAL STAMPS. PAY AND RECEIVE YOUR SHIPMENT,Spanish,,,delivery,"authority,time/urgency"
Today 10:34,phone number,MOBILE,O2,DEU,ZPRAVA POSTY: Vase objednava je uložena v importnim centru. <LOCATION> problem zde: <URL>,MESSAGE PIT: Your order is stored in the import center. Solve the problem here: <URL>,Czech,,postal services,delivery,"authority,distraction,time/urgency"
,phone number,BAD_FORMAT,,,"Hemos intentado entregar su paquete UPS ES/ <US_BANK_NUMBER>, pero hay un cargo de aduana no pagado. Siga las instrucciones aquí: <URL>","We tried to deliver your UPS package ES/ <US_BANK_NUMBER>, but there is an unpaid customs charge. Follow the instructions here: <URL>",Spanish,,UPS,delivery,"authority,time/urgency"
Yesterday 20:40,,,,,"Out for Pickup: Jamini Printed Bollywood Co... with tracking ID FMPR0331196852 from <URL>, will be picked up before <DATE_TIME> by an EKART Wish Master (call <PHONE_NUMBER>, PIN 169). Keep the product ready with all accessories and tags for verification.
Ekart Update: We tried reaching you for shipment FMPR0331196852. Please call delivery executive <DATE_TIME> on <DATE_TIME>, pin 169.",,English,," ekart,flipkartcom",delivery,"authority,time/urgency"
"hoy, 11:58",,,,,"[CORREOS]: Estimado cliente, Su paquete esta listo para la entrega confirme el pago de aduanas de(1,79 €) en el siguiente enlace:","[POST]: Dear customer, Your package is ready for delivery confirm the payment of customs of (1.79 €) on the following link:",Spanish,,Correos,delivery,"authority,time/urgency"
,,,,,Chronopost : Une erreur est survenue pendant la livraison de votre colis cliquez ici pour acheminer votre colis,Chronopost: An error occurred during the delivery of your package click here to route your package,French,,chronopost,delivery,"authority,time/urgency"
Today 14.43,,,,,"<NAMED_ENTITY> terhormat, mohon <NAMED_ENTITY> ID pengenal (npwp/<NAMED_ENTITY>/sim/passport) untuk nomor pengiriman <NAMED_ENTITY>: untuk proses <NAMED_ENTITY> silakan <NAMED_ENTITY> melalui tautan ini","Dear customer, please provide us your identity number (npwp/<NAMED_ENTITY>/sim/passport) for your shipping number: for customs process at customs please fill in the required details through this link",Indonesian,,,delivery,"authority,distraction,time/urgency"
"Wednesday, 06 April 2022 12:00",,,,,PO-SA: IMPORT FEES DUE PACKLINK SHIPPING CO shipment scheduled. Pay online or pay driver on delivery.,,English,,packlink shipping co,delivery,"authority,time/urgency"
2:36 PM,,,,,<NAMED_ENTITY> ist bereits auf dem Weg zu Ihnen! <URL>,Your order is already on its way to you! <URL>,German,,,delivery,time/urgency
Today 01:47,,,,,"Ekart Update: We tried reaching you for shipment FMPR0331196852. Please call delivery executive <DATE_TIME> on <PHONE_NUMBER>, pin 169",,English,,ekart,delivery,"authority,distraction,time/urgency"
"Friday, 9 September 1:09 pm",,,,,"Please check as soon as possible, your courier is undeliverable. Please correct your correct shipping address. <URL>",,English,cutt.ly,,delivery,"distraction,need and greed,time/urgency"
"28 June 2022, 09:50",phone number,BAD_FORMAT,,,"Hi <NAMED_ENTITY>, your shipment was delivered <DATE_TIME> to the drop-off point. View where you can pick-up your parcel here: <URL>",,English,,,delivery,"authority,time/urgency"
Today 4:13 PM,,,,,"<URL>,
We've detected unusual transaction activity on your <URL> account, and your account is locked for security reasons.
Please secure and verify your account information immediately.
Visit link below to recovery your account: <URL>
Regards, Amazon Service",,English,,Amazon,delivery,"authority,distraction,time/urgency"
11:04,,,,,"Home delivery it is!
Your parcel is expected to be delivered in <DATE_TIME> working days.
Your tracking code: #1W7839Z78894351",,English,,,delivery,"authority,time/urgency"
Today 8:11 AM,phone number,VOIP,Neutral Tandem,USA,"Hello, please submit the correct delivery address, otherwise we cannot ship.",,English,,,delivery,"distraction,time/urgency"
13:17,,,,,"Delivery Update: We're sorry to let you know that the delivery of your Flipkart Supermart order for <NAMED_ENTITY> ...+22 more products has been delayed as we're working on fulfilling higher orders than usual. Rest assured, you can expect the delivery on <DATE_TIME>. Option to call us is not available during this period, however you can track and manage your orders, returns and refunds in no time here: <URL>",,English,,flipkart supermart,delivery,"authority,distraction,time/urgency"
17:46,phone number,MOBILE,Vodafone,ESP,"[CORREOS EXPRESS]: Su paquete no se ha <NAMED_ENTITY>, ya que no se han pagado <LOCATION>. Confirme el pago en el siguiente enlace: <URL>","[CORREOS EXPRESS]: Your package could not be delivered, as customs duties have not been paid. Confirm the payment at the following link: <URL>",Spanish,bit.do,Correos,delivery,"authority,distraction,time/urgency"
Today 07:36,,,,,"DpdUk: Your order is due to be returned to sender. Reason: N/A. For further information regarding this, please visit: <URL>",,English,,dpduk,delivery,"authority,time/urgency"
18:14,phone number,MOBILE,Vodafone,ESP,"SERVICIO CORREOS
Estimado cliente: Su paquete esta listo para la entrega confirme el pago de aduanas de (1,79 €) en el siguiente enlace: <URL>","CORREOS SERVICE
Dear customer: Your package is ready for delivery confirm the payment of customs (1.79 €) at the following link: <URL>",Spanish,,Correos,delivery,"authority,time/urgency"
10:59,phone number,BAD_FORMAT,,,"<NAMED_ENTITY>, your parcel will be returned <DATE_TIME> if you do not pick it up at the drop-off point in: . More info: <URL>",,English,,,delivery,time/urgency
,,,,,"CORREOS]: Su paquete no ha podido ser entregado; no se han cobrado <LOCATION> (1,79€). Puede pagar en este enlace:",[MAIL]: Your package could not be delivered; customs fees (1.79 €) have not been charged. You can pay at this link:,Spanish,cutt.ly,Correos,delivery,"distraction,time/urgency"
Monday 4:52 am,,,,,"One ITEM of YOUR order has already been shipped! http://
Your order will be delivered by DHL <DATE_TIME> between 11:26 and 14:26. Track progress https://",,English,,DHL,delivery,"authority,time/urgency"
"október 11., kedd 16:44",phone number,MOBILE,Magyar Telekom,HUN,<NAMED_ENTITY>. Foglalja le szállítmányát itt.,Your package is kept in the warehouse. Book your shipment here.,Hungarian,bit.do,,delivery,"distraction,time/urgency"
"Sun, Apr 4, 4:14 PM",phone number,MOBILE,NEW CINGULAR WIRLESS,USA,USPS: the arranged delivery for the shipment 1z40126 got changed. Please confirm here: <URL>,,English,,USPS,delivery,"authority,distraction,time/urgency"
16:34,phone number,MOBILE,KPN Mobile The Netherlands B.V.,NLD,Pakket bezorgdatum: hij staat vast!,Package delivery date: it's fixed!,Dutch,,,delivery,time/urgency
22:14,phone number,MOBILE,Vodafone,CZE,"Zustellversuch fur Paket DE013276241090EU nicht erfolgreich. <NAMED_ENTITY> <URL> und verifizieren <NAMED_ENTITY>, um den Zustellversuch zu wiederholen!",Attempt to deliver package DE013276241090EU unsuccessful. Visit <URL> and verify your address to retry delivery!,German,t.ly,deutsche post,delivery,"authority,distraction,time/urgency"
20:25,,,,,"<NAMED_ENTITY>.
bedankt voor uw bestelling
U heeft besteld: 2x HP OMEN <DATE_TIME> - 16.1 inch
Dit product kost 5485,95
Wij willen zeker weten dat u dit heeft besteld.
Type ""BEVESTIG"" als u dit besteld heeft.
Type ""ANULEREN"" <NAMED_ENTITY>
Alvast bedankt voor uw medewerking.
M.V.G, <NAMED_ENTITY> administratie","Dear <NAMED_ENTITY>.
 Thank you for your order
 You have ordered: 2x HP OMEN <DATE_TIME> - 16.1 inch
 This product costs 5485.95
 We want to make sure you ordered this.
 Type ""CONFIRM"" if you ordered this.
 Type ""CANCEL"" if you did not order this
 Thank you in advance for your cooperation.
 Sincerely, <NAMED_ENTITY>",Dutch,,hp,delivery,"authority,time/urgency"
Yesterday 3:56 pm,phone number,MOBILE,Optus,AUS,<NAMED_ENTITY>: Due to incomplete address your package cannot deliver. Fill in address to ensure delivery as scheduled.,,English,,aupost,delivery,"authority,distraction,time/urgency"
,,,,,"<NAMED_ENTITY> no ha podido ser entregado, porque no se han pagado las tasas de aduanas(1,79€) puede pagar en el siguiente enlace: [enlace fraudulento]","Your package could not be delivered, because customs fees (1.79 €) have not been paid, you can pay at the following link: [fraudulent link]",Spanish,,,delivery,"distraction,time/urgency"
